#  RestFreq(Hz) T(K)
239097161581.38370  33.54500
239098290675.69635  36.79702
239099419770.00903  31.77272
239100548864.32169  23.45774
239101677958.63434  15.39829
239102807052.94702  9.93752
239103936147.25967  6.18350
239105065241.57233  3.96690
239106194335.88501  2.46335
239107323430.19766  1.88998
239108452524.51031  2.30359
239109581618.82297  1.98760
239110710713.13565  1.77042
239111839807.44830  2.25410
239112968901.76096  2.31568
239114097996.07364  2.87103
239115227090.38629  4.08459
239116356184.69894  7.32618
239117485279.01160  15.23987
239118614373.32428  22.82039
239119743467.63693  28.59063
239120872561.94958  33.94181
239122001656.26227  31.66911
239123130750.57492  24.90215
239124259844.88757  16.71132
239125388939.20023  11.22766
239126518033.51291  7.81415
239127647127.82556  5.96997
239128776222.13821  6.06258
239129905316.45090  7.70120
239131034410.76355  14.97469
239132163505.07620  22.88115
239133292599.38885  29.35808
239134421693.70154  34.31066
239135550788.01419  35.68888
239136679882.32684  34.75160
239137808976.63953  33.85008
239138938070.95218  33.74062
239140067165.26483  31.38326
239141196259.57748  26.79824
239142325353.89017  20.32646
239143454448.20282  12.50923
239144583542.51547  8.55824
239145712636.82816  5.96201
239146841731.14081  4.00616
239147970825.45346  2.54958
239149099919.76611  1.75840
239150229014.07880  1.69759
239151358108.39145  1.04965
239152487202.70410  1.05816
239153616297.01678  0.76831
239154745391.32944  0.37944
239155874485.64209  -0.01658
239157003579.95477  -0.31318
239158132674.26743  -0.53105
239159261768.58008  -0.57833
239160390862.89273  -0.68492
239161519957.20541  -0.79314
239162649051.51807  -0.96295
239163778145.83072  -0.73595
239164907240.14340  -0.61838
239166036334.45605  -0.50966
239167165428.76871  -0.34222
239168294523.08136  -0.11655
239169423617.39404  0.45300
239170552711.70670  0.61849
239171681806.01935  0.53995
239172810900.33203  0.23430
239173939994.64468  -0.04357
239175069088.95734  -0.06849
239176198183.26999  -0.33561
239177327277.58267  -0.27221
239178456371.89532  0.04331
239179585466.20798  0.65669
239180714560.52066  0.77438
239181843654.83331  0.63275
239182972749.14597  0.59719
239184101843.45862  0.39928
239185230937.77130  0.21892
239186360032.08395  0.07847
239187489126.39661  0.18283
239188618220.70929  0.33954
239189747315.02194  0.67213
239190876409.33459  0.96036
239192005503.64725  1.21263
239193134597.95993  1.24814
239194263692.27258  1.35618
239195392786.58524  1.59281
239196521880.89792  1.44251
239197650975.21057  1.55228
239198780069.52322  2.01354
239199909163.83588  2.40015
239201038258.14856  2.37696
239202167352.46121  2.21035
239203296446.77386  1.87296
239204425541.08655  1.62670
239205554635.39920  0.70377
239206683729.71185  0.20528
239207812824.02451  0.78032
239208941918.33719  1.79197
239210071012.64984  2.60407
239211200106.96249  3.74259
239212329201.27518  4.53074
239213458295.58783  4.21710
239214587389.90048  3.38723
239215716484.21317  1.95059
239216845578.52582  0.81352
239217974672.83847  0.24551
239219103767.15112  -0.06297
239220232861.46381  -0.47415
239221361955.77646  -0.71299
239222491050.08911  -0.63100
239223620144.40179  -0.59921
239224749238.71445  -0.55817
239225878333.02710  -0.41262
239227007427.33975  -0.47733
239228136521.65244  -0.54239
239229265615.96509  -0.28424
239230394710.27774  0.34033
239231523804.59042  0.88616
239232652898.90308  1.44883
239233781993.21573  2.11785
239234911087.52838  3.21617
239236040181.84106  2.96827
239237169276.15372  2.10032
239238298370.46637  1.05035
239239427464.77905  0.17801
239240556559.09171  -0.32981
239241685653.40436  -0.50398
239242814747.71701  -0.41356
239243943842.02969  -0.19562
239245072936.34235  0.08033
239246202030.65500  0.78299
239247331124.96768  2.09105
239248460219.28033  3.73507
239249589313.59299  4.10665
239250718407.90564  3.75577
239251847502.21832  3.97917
239252976596.53098  4.79931
239254105690.84363  4.27841
239255234785.15631  3.41189
239256363879.46896  2.55167
239257492973.78162  1.52026
239258622068.09427  0.76914
239259751162.40695  0.44853
239260880256.71960  0.43030
239262009351.03226  0.31523
239263138445.34494  -0.17091
239264267539.65759  -0.36685
239265396633.97025  -0.13910
239266525728.28293  -0.14838
239267654822.59558  -0.48655
239268783916.90823  -0.39155
239269913011.22089  -0.43866
239271042105.53357  -0.59437
239272171199.84622  -0.68529
239273300294.15887  -0.57155
239274429388.47156  -0.53359
239275558482.78421  -0.30990
239276687577.09686  -0.17920
239277816671.40952  -0.06599
239278945765.72220  -0.15197
239280074860.03485  -0.16050
239281203954.34750  -0.04697
239282333048.66019  0.23607
239283462142.97284  0.58285
239284591237.28549  0.88285
239285720331.59814  0.79320
239286849425.91083  0.65679
239287978520.22348  0.45736
239289107614.53613  0.39209
239290236708.84882  0.10413
239291365803.16147  0.09363
239292494897.47412  -0.10167
239293623991.78677  -0.18731
239294753086.09946  0.00959
239295882180.41211  0.08891
239297011274.72476  -0.06672
239298140369.03745  -0.31254
239299269463.35010  -0.42028
239300398557.66275  -0.44594
239301527651.97540  -0.46459
239302656746.28809  -0.57124
239303785840.60074  -0.49014
239304914934.91339  -0.24443
239306044029.22607  0.08572
239307173123.53873  0.18493
239308302217.85138  0.04495
239309431312.16403  -0.09521
239310560406.47672  -0.15135
239311689500.78937  -0.40017
239312818595.10202  -0.78026
239313947689.41470  -0.79779
239315076783.72736  -0.83832
239316205878.04001  -0.89815
239317334972.35269  -0.94334
239318464066.66534  -0.82969
239319593160.97800  -0.68991
239320722255.29065  -0.44026
239321851349.60333  -0.13772
239322980443.91599  0.12612
239324109538.22864  0.42088
239325238632.54132  0.72296
239326367726.85397  0.91661
239327496821.16663  0.80575
239328625915.47928  1.12313
239329755009.79196  1.16004
239330884104.10461  1.12127
239332013198.41727  0.69357
239333142292.72995  0.30166
239334271387.04260  0.28645
239335400481.35526  0.03121
239336529575.66791  -0.37977
239337658669.98059  0.06553
239338787764.29324  0.69184
239339916858.60590  1.00165
239341045952.91858  1.17900
239342175047.23123  1.97531
239343304141.54388  3.55483
239344433235.85654  5.37983
239345562330.16922  4.45342
239346691424.48187  3.50216
239347820518.79453  3.98666
239348949613.10721  4.02645
239350078707.41986  2.61460
239351207801.73251  0.46976
239352336896.04517  -0.38737
239353465990.35785  -0.62621
239354595084.67050  -0.69651
239355724178.98315  -0.74054
239356853273.29584  -0.77383
239357982367.60849  -0.89066
239359111461.92114  -0.89979
239360240556.23380  -0.92272
239361369650.54648  -1.01553
239362498744.85913  -0.76274
239363627839.17178  -0.58181
239364756933.48447  -0.57976
239365886027.79712  -0.37329
239367015122.10977  -0.20277
239368144216.42242  -0.08180
239369273310.73511  0.18384
239370402405.04776  0.24979
239371531499.36041  0.26853
239372660593.67310  0.25900
239373789687.98575  0.09328
239374918782.29840  -0.04113
239376047876.61108  -0.25163
239377176970.92374  -0.43921
239378306065.23639  -0.43688
239379435159.54904  -0.48255
239380564253.86172  -0.48802
239381693348.17438  -0.61005
239382822442.48703  -0.48665
239383951536.79971  -0.49959
239385080631.11237  -0.47420
239386209725.42502  -0.32707
239387338819.73767  0.24514
239388467914.05035  1.59913
239389597008.36301  2.82198
239390726102.67566  3.13179
239391855196.98834  3.00408
239392984291.30099  2.74353
239394113385.61365  2.67660
239395242479.92630  2.56853
239396371574.23898  2.09761
239397500668.55164  2.02191
239398629762.86429  1.77606
239399758857.17697  1.17473
239400887951.48962  1.03659
239402017045.80228  0.85145
239403146140.11493  0.09021
239404275234.42761  -0.23545
239405404328.74026  -0.41053
239406533423.05292  -0.10451
239407662517.36560  0.13102
239408791611.67825  0.10761
239409920705.99091  0.22492
239411049800.30356  0.30244
239412178894.61624  0.13259
239413307988.92889  -0.08576
239414437083.24155  -0.31587
239415566177.55423  -0.42256
239416695271.86688  -0.25711
239417824366.17953  -0.06431
239418953460.49219  -0.02595
239420082554.80487  -0.25062
239421211649.11752  -0.03679
239422340743.43018  -0.23095
239423469837.74286  -0.36085
239424598932.05551  -0.26409
239425728026.36816  0.04081
239426857120.68085  0.34197
239427986214.99350  0.50798
239429115309.30615  0.67397
239430244403.61880  1.53540
239431373497.93149  2.02462
239432502592.24414  1.95166
239433631686.55679  1.39204
239434760780.86948  1.02017
239435889875.18213  0.85023
239437018969.49478  0.39542
239438148063.80743  -0.25305
239439277158.12012  -0.38664
239440406252.43277  -0.24812
239441535346.74542  -0.11076
239442664441.05811  -0.06960
239443793535.37076  0.01003
239444922629.68341  0.32997
239446051723.99606  0.46665
239447180818.30875  0.23422
239448309912.62140  -0.00129
239449439006.93405  -0.02799
239450568101.24673  -0.02799
239451697195.55939  -0.33827
239452826289.87204  -0.54041
239453955384.18469  -0.34753
239455084478.49738  -0.29902
239456213572.81003  -0.33435
239457342667.12268  -0.28537
239458471761.43536  -0.04997
239459600855.74802  0.16685
239460729950.06067  0.26115
239461859044.37332  0.39653
239462988138.68600  0.61028
239464117232.99866  0.65031
239465246327.31131  0.47359
239466375421.62399  0.19142
239467504515.93665  -0.05755
239468633610.24930  -0.09646
239469762704.56195  0.26666
239470891798.87463  0.60661
239472020893.18729  0.66628
239473149987.49994  1.01922
239474279081.81262  1.77407
239475408176.12527  2.80536
239476537270.43793  3.85690
239477666364.75061  4.48308
239478795459.06326  4.42876
239479924553.37592  3.98441
239481053647.68857  3.64288
239482182742.00125  2.30087
239483311836.31390  0.30532
239484440930.62656  -0.41719
239485570024.93924  -0.63118
239486699119.25189  -0.30467
239487828213.56454  0.18592
239488957307.87720  0.29826
239490086402.18988  0.37139
239491215496.50253  0.83879
239492344590.81519  1.48390
239493473685.12787  1.68142
239494602779.44052  1.27629
239495731873.75317  1.40307
239496860968.06583  1.42667
239497990062.37851  1.11120
239499119156.69116  0.58972
239500248251.00381  0.16507
239501377345.31650  0.06635
239502506439.62915  -0.04828
239503635533.94180  -0.01218
239504764628.25446  -0.05523
239505893722.56714  -0.23822
239507022816.87979  -0.25309
239508151911.19244  -0.12496
239509281005.50513  -0.06370
239510410099.81778  0.18510
239511539194.13043  0.42768
239512668288.44308  0.43353
239513797382.75577  0.36858
239514926477.06842  0.45896
239516055571.38107  0.33321
239517184665.69376  0.15044
239518313760.00641  -0.13360
239519442854.31906  -0.19365
239520571948.63171  -0.30996
239521701042.94440  -0.41341
239522830137.25705  -0.43450
239523959231.56970  -0.63703
239525088325.88239  -0.69465
239526217420.19504  -0.78550
239527346514.50769  -0.71921
239528475608.82034  -0.56349
239529604703.13303  -0.40922
239530733797.44568  -0.51191
239531862891.75833  -0.48380
239532991986.07101  -0.47272
239534121080.38367  -0.47484
239535250174.69632  -0.38258
239536379269.00900  0.05421
239537508363.32166  0.17596
239538637457.63431  0.12030
239539766551.94696  0.47364
239540895646.25964  0.79060
239542024740.57230  1.00603
239543153834.88495  0.96686
239544282929.19763  0.76247
239545412023.51028  0.40464
239546541117.82294  0.20171
239547670212.13559  0.18278
239548799306.44827  0.39857
239549928400.76093  1.17232
239551057495.07358  1.62220
239552186589.38626  1.83658
239553315683.69891  2.39669
239554444778.01157  3.39323
239555573872.32422  3.10508
239556702966.63690  2.10395
239557832060.94955  1.90401
239558961155.26221  2.11100
239560090249.57489  2.09268
239561219343.88754  2.44701
239562348438.20020  3.07826
239563477532.51285  3.02059
239564606626.82553  2.95733
239565735721.13818  2.77939
239566864815.45084  2.23761
239567993909.76352  1.44464
239569123004.07617  0.99998
239570252098.38882  1.83041
239571381192.70148  2.46589
239572510287.01416  2.11744
239573639381.32681  2.23400
239574768475.63947  2.43629
239575897569.95215  2.42015
239577026664.26480  1.21541
239578155758.57745  0.37235
239579284852.89011  0.06533
239580413947.20279  -0.16088
239581543041.51544  -0.18817
239582672135.82809  -0.05840
239583801230.14078  0.06225
239584930324.45343  -0.05013
239586059418.76608  -0.04651
239587188513.07877  0.08021
239588317607.39142  -0.14991
239589446701.70407  -0.15478
239590575796.01672  -0.12813
239591704890.32941  -0.03690
239592833984.64206  0.16700
239593963078.95471  0.05950
239595092173.26740  -0.09811
239596221267.58005  -0.23765
239597350361.89270  -0.22893
239598479456.20535  -0.23601
239599608550.51804  -0.24375
239600737644.83069  -0.24871
239601866739.14334  -0.08247
239602995833.45602  -0.07000
239604124927.76868  0.46979
239605254022.08133  0.77939
239606383116.39398  0.57401
239607512210.70667  0.64339
239608641305.01932  1.11730
239609770399.33197  1.39764
239610899493.64465  1.42845
239612028587.95731  1.63664
239613157682.26996  2.11428
239614286776.58261  2.24663
239615415870.89529  1.64950
239616544965.20795  0.87093
239617674059.52060  0.40171
239618803153.83328  0.19344
239619932248.14594  0.01611
239621061342.45859  0.06747
239622190436.77124  0.89102
239623319531.08392  2.58473
239624448625.39658  4.91597
239625577719.70923  7.04031
239626706814.02191  10.23577
239627835908.33456  12.90060
239628965002.64722  12.31888
239630094096.95987  10.67380
239631223191.27255  8.80753
239632352285.58521  5.74819
239633481379.89786  3.03585
239634610474.21054  1.19659
239635739568.52319  0.19178
239636868662.83585  0.26417
239637997757.14850  0.74303
239639126851.46118  1.92820
239640255945.77383  2.36551
239641385040.08649  2.19339
239642514134.39917  2.40206
239643643228.71182  2.53336
239644772323.02448  2.16340
239645901417.33716  1.34988
239647030511.64981  0.47012
239648159605.96246  0.40989
239649288700.27512  0.51949
239650417794.58780  1.15912
239651546888.90045  2.11018
239652675983.21310  4.09621
239653805077.52579  5.05349
239654934171.83844  4.59572
239656063266.15109  4.81752
239657192360.46375  4.67658
239658321454.77643  3.84212
239659450549.08908  2.55893
239660579643.40173  2.05321
239661708737.71442  1.71677
239662837832.02707  1.80023
239663966926.33972  1.70162
239665096020.65237  1.59332
239666225114.96506  0.91458
239667354209.27771  0.13324
239668483303.59036  -0.18895
239669612397.90305  -0.48101
239670741492.21570  -0.38711
239671870586.52835  -0.08765
239672999680.84100  0.15028
239674128775.15369  0.48552
239675257869.46634  0.56115
239676386963.77899  0.67346
239677516058.09167  1.61703
239678645152.40433  2.30742
239679774246.71698  3.30862
239680903341.02963  5.84933
239682032435.34232  10.05182
239683161529.65497  14.17182
239684290623.96762  16.23345
239685419718.28030  16.22029
239686548812.59296  12.93833
239687677906.90561  9.73293
239688807001.21826  6.88036
239689936095.53094  4.80963
239691065189.84360  2.43178
239692194284.15625  0.76261
239693323378.46893  0.29262
239694452472.78159  0.27614
239695581567.09424  0.42878
239696710661.40692  1.12400
239697839755.71957  2.50497
239698968850.03223  4.85891
239700097944.34488  5.55520
239701227038.65756  6.05970
239702356132.97021  6.84496
239703485227.28287  7.02876
239704614321.59555  6.05075
239705743415.90820  4.88253
239706872510.22086  4.90493
239708001604.53351  7.20556
239709130698.84619  7.45130
239710259793.15884  6.54456
239711388887.47150  5.50842
239712517981.78418  4.23640
239713647076.09683  3.17068
239714776170.40948  1.21771
239715905264.72214  0.08391
239717034359.03482  -0.25600
239718163453.34747  -0.36566
239719292547.66013  -0.38164
239720421641.97281  -0.42076
239721550736.28546  -0.29513
239722679830.59811  -0.03795
239723808924.91077  -0.03328
239724938019.22345  0.14870
239726067113.53610  0.51124
239727196207.84875  0.71984
239728325302.16144  1.48988
239729454396.47409  4.33819
239730583490.78674  8.17650
239731712585.09940  9.51071
239732841679.41208  10.12606
239733970773.72473  10.97024
239735099868.03738  13.01369
239736228962.35007  10.75513
239737358056.66272  7.45512
239738487150.97537  6.53823
239739616245.28802  5.93021
239740745339.60071  5.10601
239741874433.91336  3.92723
239743003528.22601  5.18147
239744132622.53870  13.45361
239745261716.85135  22.33675
239746390811.16400  29.63137
239747519905.47668  34.79774
239748648999.78934  32.31839
239749778094.10199  25.00159
239750907188.41464  18.48775
239752036282.72733  12.07387
239753165377.03998  8.67360
239754294471.35263  6.21039
239755423565.66531  4.05973
239756552659.97797  2.64160
239757681754.29062  1.60685
239758810848.60327  1.41265
239759939942.91595  1.05829
239761069037.22861  0.91163
239762198131.54126  0.15058
239763327225.85394  -0.21259
239764456320.16660  -0.19757
239765585414.47925  -0.12291
239766714508.79190  0.04903
239767843603.10458  -0.02274
239768972697.41724  -0.04253
239770101791.72989  -0.15284
239771230886.04257  -0.25770
239772359980.35522  -0.32694
239773489074.66788  -0.06755
239774618168.98053  1.13392
239775747263.29321  3.34133
239776876357.60587  6.12861
239778005451.91852  7.25847
239779134546.23120  7.14464
239780263640.54385  7.59009
239781392734.85651  6.66819
239782521829.16916  4.44860
239783650923.48184  2.57983
239784780017.79449  1.16041
239785909112.10715  0.46959
239787038206.41983  0.37125
239788167300.73248  0.30664
239789296395.04514  1.05213
239790425489.35779  3.24805
239791554583.67047  6.01836
239792683677.98312  6.72866
239793812772.29578  6.50046
239794941866.60846  6.47981
239796070960.92111  5.81635
239797200055.23376  3.81039
239798329149.54642  1.77897
239799458243.85910  0.33517
239800587338.17175  0.10596
239801716432.48441  0.20757
239802845526.79709  0.25343
239803974621.10974  0.97141
239805103715.42239  2.29994
239806232809.73508  3.70953
239807361904.04773  6.71619
239808490998.36038  10.21880
239809620092.67303  11.94993
239810749186.98572  11.88074
239811878281.29837  11.00627
239813007375.61102  9.25665
239814136469.92371  7.26007
239815265564.23636  7.06437
239816394658.54901  7.60529
239817523752.86166  6.91105
239818652847.17435  6.25376
239819781941.48700  5.37954
239820911035.79965  4.90742
239822040130.11234  4.56125
239823169224.42499  6.17365
239824298318.73764  8.90667
239825427413.05029  10.80539
239826556507.36298  11.34447
239827685601.67563  11.98371
239828814695.98828  13.06431
239829943790.30096  13.84797
239831072884.61362  12.07596
239832201978.92627  10.93059
239833331073.23892  10.17621
239834460167.55161  10.14653
239835589261.86426  10.85657
239836718356.17691  10.81456
239837847450.48959  10.10330
239838976544.80225  9.36667
239840105639.11490  7.50477
239841234733.42755  5.01702
239842363827.74023  2.54901
239843492922.05289  0.96840
239844622016.36554  0.38021
239845751110.67822  2.21569
239846880204.99088  5.62545
239848009299.30353  9.00904
239849138393.61618  11.62415
239850267487.92886  14.38499
239851396582.24152  13.86505
239852525676.55417  11.75774
239853654770.86685  8.52468
239854783865.17950  5.62653
239855912959.49216  3.11314
239857042053.80484  1.41790
239858171148.11749  1.54170
239859300242.43015  1.01710
239860429336.74280  1.12496
239861558431.05548  0.90949
239862687525.36813  0.78551
239863816619.68079  0.95858
239864945713.99347  1.02666
239866074808.30612  0.70548
239867203902.61877  0.95320
239868332996.93143  1.67155
239869462091.24411  3.76161
239870591185.55676  6.47761
239871720279.86942  9.49919
239872849374.18210  10.08869
239873978468.49475  9.91266
239875107562.80740  8.98854
239876236657.12006  6.44280
239877365751.43274  4.04573
239878494845.74539  2.06249
239879623940.05804  0.54150
239880753034.37073  0.42235
239881882128.68338  0.60971
239883011222.99603  1.14117
239884140317.30869  1.51725
239885269411.62137  1.88358
239886398505.93402  2.41179
239887527600.24667  2.86340
239888656694.55936  2.71720
239889785788.87201  2.43231
239890914883.18466  2.15145
239892043977.49731  1.51500
239893173071.81000  0.56489
239894302166.12265  0.27405
239895431260.43530  0.25724
239896560354.74799  0.08889
239897689449.06064  -0.13883
239898818543.37329  -0.04942
239899947637.68594  -0.10147
239901076731.99863  -0.22274
239902205826.31128  -0.44506
239903334920.62393  -0.48872
239904464014.93661  -0.42331
239905593109.24927  -0.32394
239906722203.56192  -0.24433
239907851297.87457  0.46498
239908980392.18726  0.90814
239910109486.49991  0.95666
239911238580.81256  0.78476
239912367675.12524  0.59563
239913496769.43790  0.32478
239914625863.75055  -0.21301
239915754958.06323  -0.61806
239916884052.37589  -0.80827
239918013146.68854  -0.86632
239919142241.00119  -0.80570
239920271335.31387  -0.66893
239921400429.62653  -0.67783
239922529523.93918  -0.47708
239923658618.25186  -0.04891
239924787712.56451  0.75375
239925916806.87717  1.51515
239927045901.18982  1.87390
239928174995.50250  1.90797
239929304089.81516  2.20574
239930433184.12781  1.78011
239931562278.44049  0.94792
239932691372.75314  0.10759
239933820467.06580  -0.43157
239934949561.37845  -0.49257
239936078655.69113  -0.46712
239937207750.00378  -0.48904
239938336844.31644  -0.56779
239939465938.62912  -0.49672
239940595032.94177  -0.47442
239941724127.25443  -0.40240
239942853221.56708  -0.55992
239943982315.87976  -0.51363
239945111410.19241  -0.33177
239946240504.50507  0.04616
239947369598.81775  0.49896
239948498693.13040  1.46748
239949627787.44305  4.08536
239950756881.75571  7.66525
239951885976.06839  10.68492
239953015070.38104  11.18914
239954144164.69370  10.83053
239955273259.00638  10.23083
239956402353.31903  7.65246
239957531447.63168  4.88842
239958660541.94434  2.42536
239959789636.25702  0.63872
239960918730.56967  0.36799
239962047824.88232  -0.12978
239963176919.19501  -0.56984
239964306013.50766  -0.90129
239965435107.82031  -0.94808
239966564202.13300  -0.95246
239967693296.44565  -0.80090
239968822390.75830  -0.31620
239969951485.07095  0.28019
239971080579.38364  0.34840
239972209673.69629  0.36011
239973338768.00894  1.09717
239974467862.32162  3.23450
239975596956.63428  5.74716
239976726050.94693  6.77433
239977855145.25958  6.65074
239978984239.57227  6.95889
239980113333.88492  7.71770
239981242428.19757  6.38027
239982371522.51025  3.65180
239983500616.82291  2.35955
239984629711.13556  2.65523
239985758805.44821  2.11208
239986887899.76089  2.04815
239988016994.07355  1.77027
239989146088.38620  2.55078
239990275182.69888  3.33634
239991404277.01154  3.56327
239992533371.32419  3.33973
239993662465.63684  3.35978
239994791559.94952  3.78942
239995920654.26218  3.82714
239997049748.57483  3.30270
239998178842.88751  2.54636
239999307937.20016  2.07108
240000437031.51282  1.92501
240001566125.82547  2.15824
240002695220.13815  0.83185
240003824314.45081  -0.34071
240004953408.76346  -0.71619
240006082503.07614  -0.76535
240007211597.38879  -0.83751
240008340691.70145  -0.86564
240009469786.01410  -0.75898
240010598880.32678  -0.64279
240011727974.63943  -0.55893
240012857068.95209  -0.64276
240013986163.26477  -0.52676
240015115257.57742  -0.40006
240016244351.89008  -0.27780
240017373446.20276  -0.13906
240018502540.51541  0.09040
240019631634.82806  2.41984
240020760729.14072  4.53118
240021889823.45340  5.79679
240023018917.76605  7.01699
240024148012.07870  6.51937
240025277106.39139  5.28533
240026406200.70404  2.72934
240027535295.01669  0.81636
240028664389.32935  0.02755
240029793483.64203  -0.30808
240030922577.95468  -0.27462
240032051672.26733  0.00446
240033180766.58002  2.22183
240034309860.89267  4.14032
240035438955.20532  5.26127
240036568049.51797  6.30588
240037697143.83066  5.99608
240038826238.14331  4.80930
240039955332.45596  2.40871
240041084426.76865  0.58179
240042213521.08130  0.53286
240043342615.39395  0.74245
240044471709.70660  0.97608
240045600804.01929  0.90031
